TIME,VP,RHOB,DT,AI, 
0.6460082,3132.5798,2319.1948,319.22571,7265062.5,
0.64610201,3191.023,2329.8637,313.48428,7435272.2,
0.64619583,3249.4668,2340.5327,307.7428,7605483.5,
0.64629322,3189.4221,2329.5673,313.64761,7430632.1,
0.64639061,3129.3635,2318.5994,319.5538,7255740,
0.64648612,3154.0371,2323.1446,317.07081,7327381.9,
0.64658163,3191.621,2330.0463,313.3204,7436625,
0.64667586,3216.9938,2334.6622,310.85076,7510603.8,
0.64677008,3235.67,2338.0444,309.05498,7565140.7,
0.64686374,3244.3413,2339.6099,308.22804,7590487.6,
0.64695741,3252.9355,2341.1571,307.41464,7615633.1,
0.64704991,3272.2431,2344.6212,305.60387,7672189.5,
0.64714242,3295.1358,2348.7135,303.47764,7739329.5,
0.64723391,3312.8553,2351.8654,301.85343,7791383.2,
0.6473254,3331.1478,2355.1045,300.19682,7845201.2,
0.6474156,3353.3967,2359.0272,298.20498,7910753.5,
0.64750581,3379.1569,2363.5445,295.9318,7986788,
0.64759432,3418.5066,2370.3849,292.53929,8103272.8,
0.64768283,3444.0681,2374.8142,290.35431,8179022,
0.64777563,3381.8954,2363.9614,295.77492,7995228.8,
0.64786844,3284.489,2346.814,304.46136,7708085.1,
0.64796492,3203.927,2332.2573,312.16191,7472653.3,
0.64806141,3158.5486,2323.9863,316.6011,7340424,
0.64815594,3183.4459,2328.5422,314.13986,7412876,
0.64825047,3225.398,2336.1865,310.03926,7535131.3,
0.64834294,3268.8009,2343.9954,305.93812,7662151.3,
0.64843542,3295.1353,2348.7134,303.47769,7739328,
0.64853081,3245.0535,2339.6854,308.23475,7592856.6,
0.6486262,3194.969,2330.657,312.99208,7446377,
0.64872139,3198.3241,2331.2683,312.66408,7456154.1,
0.64881657,3201.6802,2331.8799,312.33599,7465934,
0.64891197,3199.8755,2331.5513,312.5121,7460673.9,
0.64900736,3194.9695,2330.6571,312.99203,7446378.6,
0.64910528,3159.0703,2324.061,316.58007,7342053.2,
0.6492032,3113.379,2315.6329,321.19443,7209442.9,
0.64930232,3088.081,2310.9128,323.82815,7136299.5,
0.64940144,3075.6814,2308.5911,325.1312,7100490.5,
0.64949492,3158.0357,2323.7477,316.86243,7339693.3,
0.64958841,3259.894,2342.4081,306.75844,7636002.1,
0.6496805,3294.4323,2348.5874,303.54328,7737266.4,
0.64977258,3309.4465,2351.2593,302.16534,7781366.5,
0.64987212,3186.3936,2328.7655,314.30326,7423131.9,
0.64997166,3063.3162,2306.2673,326.44361,7064826,
0.65007063,3067.3892,2307.0338,326.00979,7076569,
0.6501696,3078.7865,2309.1736,324.80329,7109452.8,
0.65026051,3219.6271,2334.7648,311.12909,7520300.1,
0.65035142,3353.1348,2358.981,298.22841,7909981,
0.65044241,3352.1939,2358.8155,298.31209,7907206.7,
0.65053339,3349.4507,2358.3327,298.55643,7899118.8,
0.65062932,3266.7241,2343.5,306.30405,7656736.1,
0.65072525,3178.3096,2327.613,314.63265,7397874.7,
0.65082166,3169.127,2325.9307,315.54301,7371162.6,
0.65091807,3161.8252,2324.5889,316.27301,7349944,
0.65101552,3141.1717,2320.7788,318.35931,7290003.7,
0.65111297,3126.1538,2318.0046,319.88189,7246439,
0.65120327,3233.9432,2337.4994,309.54918,7561349.6,
0.65129356,3375.4105,2362.8891,296.26026,7975720.8,
0.65138148,3438.3047,2373.8153,290.84751,8161942.3,
0.65146939,3467.5771,2378.8564,288.38581,8248868,
0.65156612,3309.8057,2350.8217,302.8207,7785186.6,
0.65166284,3152.0168,2322.7839,317.25719,7321454,
0.65175642,3193.9782,2330.4427,313.13707,7443668.3,
0.65184999,3256.4121,2341.7823,307.08643,7625808.5,
0.65194169,3289.8528,2347.7768,303.95754,7723793,
0.65203339,3323.8828,2353.8194,300.85298,7823819.3,
0.65212211,3390.6327,2365.5131,294.97771,8020908.4,
0.65221083,3436.302,2373.4744,291.01051,8155974.5,
0.65230202,3389.2098,2365.2577,295.11103,8016741.2,
0.65239321,3342.1052,2357.0388,299.21261,7877471.5,
0.65248202,3387.2572,2364.9202,295.27661,8010948.8,
0.65257083,3432.4324,2372.8057,291.3386,8144494.5,
0.65266064,3416.4699,2370.0378,292.70567,8097203.5,
0.65275045,3394.2086,2366.1722,294.61948,8031282.3,
0.65284075,3382.4389,2364.1181,295.64488,7996486.7,
0.65293104,3375.4146,2362.8899,296.2599,7975733,
0.65302143,3373.5154,2362.5575,296.42663,7970123.6,
0.65311182,3371.6818,2362.2363,296.58789,7964709.3,
0.65320262,3363.5089,2360.8027,297.3097,7940588.6,
0.65329343,3356.8279,2359.6304,297.90029,7920873,
0.65337652,3512.3361,2386.057,285.27009,8384744.5,
0.6534596,3667.8701,2412.488,272.63779,8848693,
0.6535448,3638.464,2407.6323,274.84842,8760138.9,
0.65363001,3577.4691,2397.4837,279.52721,8576924.6,
0.6537205,3477.1869,2380.4408,287.66889,8277812.8,
0.653811,3367.9482,2361.5821,296.91669,7953685.8,
0.6539052,3281.5231,2346.2564,304.77432,7699536.5,
0.6539994,3235.6689,2338.0442,309.05509,7565137.5,
0.65408493,3400.321,2366.716,294.78081,8052313.5,
0.65417046,3564.9124,2395.3772,280.5118,8539310,
0.65425605,3563.8425,2395.1975,280.59599,8536106.5,
0.65434164,3560.7473,2394.6772,280.83993,8526840.4,
0.65443092,3485.9709,2381.9075,286.9891,8304163.9,
0.65452021,3413.2139,2369.4773,292.97901,8087532.5,
0.65460771,3448.3156,2375.5228,290.02672,8191764.5,
0.6546952,3483.4287,2381.5703,287.07349,8296030,
0.65478312,3478.6191,2380.7478,287.47049,8281715.1,
0.65487103,3467.5783,2378.8566,288.38572,8248871.4,
0.65496042,3435.3741,2373.3017,291.1053,8153292.3,
0.65504981,3409.396,2368.8145,293.30709,8076226.5,
0.65513713,3450.4122,2375.8755,289.86139,8198039.5,
0.65522445,3491.4094,2382.9333,286.41729,8319796,
0.65531612,3423.4773,2371.1795,292.20217,8118383.8,
0.65540779,3323.8814,2353.8192,300.8531,7823815.3,
0.65550241,3257.0957,2341.8896,307.04387,7627895.9,
0.65559703,3221.988,2335.5688,310.36738,7525175,
0.65568721,3283.859,2346.6337,304.61332,7706606.5,
0.65577739,3379.1547,2363.5441,295.93199,7986781.5,
0.65586459,3453.9795,2376.5,289.54844,8208574.4,
0.65595178,3495.4133,2383.6162,286.0892,8331724,
0.65604115,3460.1922,2377.568,289.02819,8227033.9,
0.65613051,3409.3932,2368.814,293.30733,8076218.2,
0.65622128,3377.1659,2363.1932,296.11039,7980923.3,
0.65631206,3360.5291,2360.2805,297.5722,7931791,
0.65640105,3392.6286,2365.8768,294.78309,8026720.8,
0.65649003,3424.7183,2371.4714,291.99483,8121621.5,
0.65658304,3364.621,2360.9357,297.29479,7944218.2,
0.65667605,3277.4199,2345.5501,305.11806,7687352.7,
0.65677154,3220.9694,2335.3735,310.48078,7522260.2,
0.65686702,3191.623,2330.0466,313.3202,7436631,
0.656958,3270.5218,2344.187,305.93972,7667830.9,
0.65704899,3349.4509,2358.3328,298.55641,7899119.5,
0.65714322,3294.9332,2348.6172,303.57912,7739064.9,
0.65723745,3235.6699,2338.0444,309.055,7565140.2,
0.65733194,3230.1469,2337.0464,309.5829,7548999.9,
0.65742643,3225.3962,2336.1862,310.03943,7535125.9,
0.65752194,3206.5374,2332.7593,311.8694,7480119,
0.65761746,3191.623,2330.0466,313.3202,7436631,
0.65771285,3192.5146,2330.2093,313.23269,7439227.5,
0.65780825,3194.969,2330.657,312.99208,7446377.1,
0.65790224,3213.5053,2334.0254,311.19317,7500442.2,
0.65799623,3242.5521,2339.2865,308.39906,7585258.3,
0.65808883,3269.366,2344.1053,305.87301,7663758.9,
0.65818142,3291.5758,2348.0787,303.80585,7728879.1,
0.65827342,3306.0404,2350.6537,302.47722,7771359.9,
0.65836541,3313.0444,2351.8982,301.83719,7791943,
0.65845773,3309.8063,2351.3233,302.13253,7782424.4,
0.65855004,3302.2747,2349.9845,302.82158,7760293.9,
0.65864353,3278.9324,2345.8134,304.98735,7691826.7,
0.65873701,3259.8933,2342.408,306.75851,7636000,
0.65883032,3261.9869,2342.7839,306.56164,7642130.4,
0.65892363,3266.881,2343.6621,306.10238,7656464.8,
0.6590161,3282.4087,2346.4389,304.6588,7701999.5,
0.65910858,3295.1353,2348.7134,303.47769,7739328,
0.65920159,3289.6819,2347.7409,303.98094,7723321.7,
0.6592946,3277.42,2345.5502,305.11804,7687353.3,
0.65938931,3250.2792,2340.6722,307.67533,7607896.8,
0.65948401,3218.5872,2334.9522,310.69533,7515247,
0.65957982,3194.4327,2330.557,313.04773,7444825.5,
0.65967562,3181.6279,2328.2202,314.30452,7407530,
0.6597711,3184.3708,2328.7219,314.0337,7415513.4,
0.65986658,3191.6236,2330.0467,313.32014,7436632.6,
0.65995938,3223.3607,2335.8136,310.24062,7529206.8,
0.66005219,3284.484,2346.8131,304.46182,7708070.6,
0.6601384,3427.1818,2371.6859,292.06315,8130136.5,
0.66022462,3535.9626,2390.4993,282.80842,8452715.8,
0.66031432,3491.5332,2382.9427,286.42322,8320230.1,
0.66040402,3397.9956,2366.8318,294.29114,8042484.3,
0.66050371,3212.4706,2333.4735,311.81214,7499373.3,
0.66060339,3057.1743,2305.1106,327.09944,7047124.9,
0.66070451,3026.5955,2299.3253,330.40298,6959123.5,
0.66080562,3014.8369,2297.0881,331.69289,6925346.5,
0.66090193,3077.1966,2308.7934,325.09425,7105284.4,
0.66099824,3165.1129,2325.1928,315.94449,7359498,
0.66109223,3213.0725,2333.9485,311.23277,7499169.6,
0.66118623,3242.5533,2339.2867,308.39894,7585261.8,
0.66127974,3254.7656,2341.4862,307.24182,7620989,
0.66137326,3259.8933,2342.408,306.75851,7636000,
0.66147393,3144.0952,2321.0279,318.48851,7300008.6,
0.6615746,3026.8118,2299.3657,330.38062,6959747.7,
0.66167539,3024.5695,2298.9397,330.62555,6953302.6,
0.66177617,3023.8091,2298.7952,330.70872,6951117.5,
0.66187258,3092.7997,2311.6887,323.49269,7150480.2,
0.66196899,3161.8252,2324.5889,316.27301,7349944,
0.66206631,3149.4307,2322.3042,317.5223,7313962.6,
0.66216363,3132.5791,2319.1947,319.22579,7265060.3,
0.66226132,3124.5752,2317.7119,320.04358,7241865.2,
0.66235901,3119.754,2316.8174,320.53811,7227900.1,
0.66245682,3117.5209,2316.4025,320.76771,7221433,
0.66255463,3116.5649,2316.2249,320.86609,7218665,
0.66265232,3117.4228,2316.3843,320.77778,7221149.1,
0.66275,3119.7541,2316.8174,320.5381,7227900.4,
0.6628465,3134.4317,2319.535,319.04083,7270445.5,
0.662943,3158.5477,2323.9862,316.60119,7340421.5,
0.663038,3183.8694,2328.6279,314.08623,7414065,
0.66313301,3208.4195,2333.1059,311.67996,7485582.3,
0.66322702,3230.5524,2337.1173,309.54731,7550196.4,
0.66332104,3242.5527,2339.2866,308.399,7585260,
0.66341712,3207.1134,2332.8419,311.84492,7481916.7,
0.6635132,3171.6963,2326.4011,315.28869,7378638,
0.66360871,3177.6854,2327.4985,314.69459,7396059.3,
0.66370422,3191.6236,2330.0467,313.32014,7436632.6,
0.66379744,3228.8681,2336.7989,309.72842,7545352,
0.66389066,3270.3861,2344.2905,305.77429,7666735.2,
0.66398284,3294.2353,2348.5517,303.56223,7736692.5,
0.66407501,3305.8572,2350.6216,302.4934,7770819.5,
0.6641676,3301.7036,2349.8829,302.87392,7758616.9,
0.6642602,3291.5774,2348.079,303.80571,7728883.6,
0.66435488,3252.1052,2340.9847,307.52528,7613327.2,
0.66444956,3218.5855,2334.9519,310.6955,7515242,
0.66454294,3237.3987,2338.3497,308.89968,7570229,
0.66463633,3263.3839,2343.0349,306.4304,7646221.8,
0.66472919,3273.5961,2344.8667,305.47312,7676138,
0.66482205,3284.4827,2346.8129,304.46194,7708066.7,
0.66491315,3319.0551,2352.9505,301.30923,7809693.6,
0.66500426,3345.7742,2357.6853,298.88449,7888282.5,
0.66509533,3345.7742,2357.6853,298.88449,7888282.5,
0.6651864,3345.7742,2357.6853,298.88449,7888282.5,
0.66528093,3295.9917,2348.8202,303.46166,7742092.7,
0.66537546,3225.3987,2336.1866,310.03919,7535133.3,
0.66547181,3183.2173,2328.5054,314.15527,7412184.8,
0.66556816,3161.8252,2324.5889,316.27301,7349944,
0.66566402,3170.0667,2326.1009,315.45274,7373906.2,
0.66575988,3181.6285,2328.2203,314.30446,7407531.7,
0.66585536,3188.2873,2329.4374,313.64819,7426916.9,
0.66595085,3191.623,2330.0466,313.3202,7436631,
0.66604922,3145.3453,2321.5069,317.99888,7302336,
0.6661476,3097.5605,2312.6858,322.83468,7163684.3,
0.66624612,3095.2272,2312.2502,323.07803,7156939.8,
0.66634464,3094.4155,2312.0986,323.16279,7154594,
0.66644144,3119.5128,2316.7586,320.58334,7227273.8,
0.66653823,3148.7602,2322.1838,317.58531,7312000.1,
0.66663473,3154.1933,2323.1851,317.03789,7327772.9,
0.66673123,3158.5482,2323.9863,316.60114,7340422.8,
0.66682722,3164.9381,2325.1611,315.96143,7358988.2,
0.66692321,3174.9989,2327.0063,314.96074,7388242.6,
0.66701701,3215.5987,2334.3862,311.01788,7506653.2,
0.66711081,3249.4668,2340.5327,307.7428,7605483.5,
0.66720552,3239.2124,2338.6829,308.7185,7575499.8,
0.66730023,3218.5846,2334.9518,310.69558,7515239.6,
0.66739682,3181.7414,2328.2269,314.31342,7407934.5,
0.6674934,3155.2798,2323.385,316.9291,7330930,
0.6675863,3197.7782,2331.1468,312.74866,7454682.2,
0.66767919,3280.9456,2346.1806,304.79019,7697690.3,
0.667766,3416.5533,2369.9025,292.89577,8098302.5,
0.66785281,3511.521,2386.3574,284.77688,8379744.5,
0.66794582,3406.2553,2368.0624,293.85053,8068099.9,
0.66803883,3277.4235,2345.5508,305.11772,7687363.4,
0.66813353,3243.4713,2339.4578,308.30383,7587917.7,
0.66822822,3218.5831,2334.9515,310.69573,7515235.1,
0.66832463,3182.9765,2328.4593,314.18208,7411494.7,
0.66842104,3161.8252,2324.5889,316.27301,7349944,
0.66851584,3182.1798,2328.3138,314.26042,7409175,
0.66861064,3215.1907,2334.336,311.02354,7505335.4,
0.66870403,3245.6176,2339.8345,308.1146,7594249.7,
0.66879743,3263.3828,2343.0347,306.43051,7646218.5,
0.66889354,3221.5941,2335.4614,310.45656,7524218.9,
0.66898965,3171.697,2326.4013,315.28862,7378640,
0.66908633,3157.808,2323.8501,316.6754,7338272.6,
0.669183,3152.0168,2322.7839,317.25719,7321454,
0.6692791,3161.857,2324.5926,316.27289,7350047.4,
0.6693752,3171.6963,2326.4011,315.28869,7378638,
0.66947199,3163.5738,2324.9093,316.09956,7355030.3,
0.66956879,3148.7597,2322.1837,317.58536,7311998.6,
0.6696666,3129.3119,2318.5865,319.56366,7255606.3,
0.66976441,3116.5649,2316.2249,320.86609,7218665,
0.66986221,3116.5649,2316.2249,320.86609,7218665,
0.66996002,3116.5649,2316.2249,320.86609,7218665,
0.67005732,3124.572,2317.7098,320.04594,7241862.7,
0.67015463,3132.5798,2319.1948,319.22571,7265062.5,
0.67025273,3124.5591,2317.7084,320.04577,7241820.1,
0.67035084,3107.0346,2314.4521,321.85029,7191083,
0.67045133,3065.1944,2306.5977,326.27841,7070359.2,
0.67055182,3032.8359,2300.509,329.7244,6977066.5,
0.67065012,3066.7723,2306.8912,326.11567,7074926.5,
0.67074843,3100.7119,2313.2739,322.50659,7172796,
0.67084674,3100.7119,2313.2739,322.50659,7172796,
0.67094506,3100.7119,2313.2739,322.50659,7172796,
0.67104286,3107.1454,2314.472,321.84006,7191407.7,
0.67114067,3116.565,2316.2249,320.86609,7218665.2,
0.67123815,3120.6739,2316.9883,320.44319,7230562.4,
0.67133563,3126.1536,2318.0046,319.88191,7246438.5,
0.67143022,3176.2442,2327.1897,314.90223,7392104.2,
0.67152481,3221.988,2335.5688,310.36738,7525175,
0.67161952,3221.0943,2335.4069,310.45348,7522565.7,
0.67171423,3218.5857,2334.952,310.69547,7515242.8,
0.67181084,3186.1253,2329.022,313.89023,7420729.6,
0.67190744,3155.2798,2323.385,316.9291,7330930,
0.67200096,3192.3764,2330.1639,313.27504,7438932.5,
0.67209447,3259.8967,2342.4086,306.75819,7636009.8,
0.67218394,3347.9714,2358.0167,298.76358,7895069.6,
0.6722734,3405.5864,2368.1526,293.63518,8064948.5,
0.67236659,3358.7834,2359.9494,297.76024,7926777.2,
0.67245978,3270.3866,2344.2906,305.77424,7666736.9,
0.67255961,3141.4563,2320.6847,318.54491,7291595.8,
0.67265945,3054.1084,2304.5322,327.42781,7038291,
0.67275714,3078.7473,2309.1553,324.82383,7109395.3,
0.67285483,3119.7518,2316.817,320.53833,7227893.8,
0.67295054,3160.5309,2324.341,316.41705,7346235.8,
0.67304625,3184.9526,2328.8281,313.9764,7417207.5,
0.67314352,3163.0511,2324.8046,316.16439,7353556.7,
0.67324079,3132.5787,2319.1946,319.22583,7265059.2,
0.6733389,3117.2398,2316.3502,320.79673,7220619.6,
0.67343701,3107.0332,2314.4519,321.85044,7191078.8,
0.67353541,3100.5692,2313.2471,322.52153,7172383.3,
0.67363381,3097.5607,2312.6858,322.83466,7163684.8,
0.67372972,3123.9458,2317.5878,320.11852,7240080.2,
0.67382562,3178.3085,2327.6128,314.63276,7397871.6,
0.67391633,3273.7624,2344.8144,305.57181,7677073.9,
0.67400705,3360.5268,2360.2801,297.5724,7931784.3,
0.67409642,3385.3561,2364.6341,295.38152,8005071.1,
0.6741858,3409.3927,2368.8139,293.30738,8076216.7,
0.6742714,3494.302,2383.3492,286.27943,8328863.7,
0.67435701,3560.7476,2394.6772,280.83991,8526841,
0.67444561,3512.0994,2386.4181,284.77799,8381690.5,
0.67453421,3440.1787,2374.1434,290.68258,8167477.4,
0.67462481,3390.5578,2365.5272,294.94779,8020532.2,
0.6747154,3364.2383,2360.9314,297.24411,7942735.5,
0.67480469,3388.7261,2365.2043,295.11156,8015134.1,
0.67489397,3413.2139,2369.4773,292.97901,8087532.5,
0.67498451,3397.6915,2366.7762,294.321,8041598.9,
0.67507505,3367.9574,2361.5837,296.91588,7953712.9,
0.67516761,3326.2588,2354.2272,300.65524,7830880.6,
0.67526017,3291.5778,2348.0791,303.80567,7728884.8,
0.67535332,3279.1496,2345.8595,304.95718,7692424.3,
0.67544647,3273.8989,2344.9199,305.44621,7677030.5,
0.67553796,3302.5316,2350.0137,302.82077,7761139.9,
0.67562945,3331.1479,2355.1045,300.19681,7845201.5,
0.67572213,3310.4028,2351.4206,302.08988,7784224.8,
0.67581481,3288.0265,2347.4455,304.13381,7718462.7,
0.67590761,3285.4354,2346.983,304.37365,7710861.1,
0.67600042,3284.4819,2346.8127,304.46201,7708064.5,
0.67609092,3326.2164,2354.1977,300.68923,7830879.2,
0.67618143,3367.9561,2361.5835,296.916,7953709,
0.6762725,3361.3739,2360.4287,297.49747,7934283.5,
0.67636358,3345.7754,2357.6855,298.88439,7888286,
0.67645739,3293.1278,2348.3175,303.71495,7733642.4,
0.6765512,3249.4668,2340.5327,307.7428,7605483.5,
0.67664161,3309.665,2351.2252,302.24534,7782411.6,
0.67673202,3371.6821,2362.2364,296.58786,7964710.3,
0.67682231,3374.4542,2362.7218,296.3442,7972896.3,
0.67691261,3375.4148,2362.8899,296.25988,7975733.5,
0.67700312,3373.2357,2362.5084,296.45127,7969297.6,
0.67709363,3367.956,2361.5835,296.916,7953708.8,
0.67718512,3353.6027,2359.0622,298.18833,7911367.3,
0.67727661,3331.1485,2355.1046,300.19677,7845203,
0.67736974,3296.9262,2349.0229,303.32592,7744638.5,
0.67746287,3273.8989,2344.9199,305.44621,7677030.5,
0.67755483,3293.4665,2348.4081,303.64218,7734471.5,
0.6776468,3313.0444,2351.8982,301.83719,7791943,
0.67773962,3298.7633,2349.3555,303.14959,7750004.1,
0.67783244,3284.4819,2346.8127,304.46201,7708064.5,
0.67792283,3328.093,2354.5265,300.52395,7836419.5,
0.67801321,3371.6819,2362.2363,296.58788,7964709.5,
0.67810402,3367.1728,2361.4461,296.98513,7951397.8,
0.67819482,3356.8276,2359.6303,297.90031,7920872.3,
0.67828712,3328.8687,2354.6924,300.4149,7838543.2,
0.67837941,3302.2755,2349.9846,302.8215,7760296.3,
0.67847201,3296.2136,2348.9056,303.37806,7742492.4,
0.6785646,3291.5769,2348.0789,303.80575,7728882.3,
0.67865761,3285.6189,2347.0159,304.35637,7711397.8,
0.67875062,3277.4202,2345.5502,305.11802,7687353.8,
0.67884484,3253.9009,2341.3242,307.33268,7618494.6,
0.67893906,3235.6689,2338.0442,309.05509,7565137.5,
0.67903323,3235.6689,2338.0442,309.05509,7565137.5,
0.67912741,3235.6689,2338.0442,309.05509,7565137.5,
0.67922122,3242.5691,2339.2887,308.39883,7585314,
0.67931504,3249.4668,2340.5327,307.7428,7605483.5,
0.67940954,3237.4312,2338.3594,308.89115,7570303.8,
0.67950404,3225.3967,2336.1863,310.03938,7535127.5,
0.67959821,3228.1362,2336.6823,309.77615,7543128,
0.67969238,3235.6687,2338.0441,309.05512,7565136.6,
0.67978259,3309.7979,2351.2252,302.2656,7782932.8,
0.6798728,3379.158,2363.5447,295.93171,7986791,
0.67996751,3298.8954,2349.2525,303.31142,7751086.2,
0.68006222,3218.5855,2334.9519,310.6955,7515242,
0.68015471,3247.5315,2340.1702,307.94577,7599897,
0.6802472,3295.1381,2348.7139,303.47743,7739336.3,
0.68033774,3340.883,2356.8124,299.3369,7873931.4,
0.68042827,3367.9561,2361.5835,296.916,7953709,
0.68052015,3343.1417,2357.2094,299.13628,7880593,
0.68061203,3316.6484,2352.5376,301.5092,7802539.9,
0.68070403,3314.0046,2352.0686,301.74973,7794765.8,
0.68079602,3313.0444,2351.8982,301.83719,7791943,
0.68088641,3335.6724,2355.8953,299.80109,7858570,
0.6809768,3371.6805,2362.2361,296.588,7964705.5,
0.68106591,3393.1878,2365.9982,294.70268,8028240.1,
0.68115501,3420.8725,2370.8054,292.32308,8110223,
0.68123943,3510.3757,2386.0859,284.9679,8376779.1,
0.68132384,3611.3799,2403.1452,276.90245,8678670.3,
0.68140612,3664.3937,2411.9192,272.89316,8838193.1,
0.6814884,3703.5244,2418.3297,270.01306,8956342.8,
0.68156952,3739.517,2424.1807,267.41808,9065297.3,
0.68165064,3758.3232,2427.2261,266.07609,9122300,
0.68173564,3694.5802,2416.8191,270.72568,8929615.6,
0.68182063,3585.883,2398.8922,278.87134,8602146.9,
0.68191033,3472.9548,2379.7103,288.02678,8265256.5,
0.68200003,3397.993,2366.8314,294.29137,8042476.6,
0.68209009,3389.4639,2365.3454,295.03102,8017247.3,
0.68218015,3382.9094,2364.2003,295.60353,7997876.1,
0.6822711,3368.3554,2361.6521,296.88242,7954895,
0.68236204,3353.1336,2358.9808,298.22851,7909977.7,
